"dataset","n_items","n_persons","working_model","analysis_model","statistic","method","flagging_rate","null_rate","working_acceptable_fit"
"janssen2_tam",20,346,"2PL","2PL","U*","Normal theory",0.0780346820809249,0.0423988439306358,FALSE
"janssen2_tam",20,346,"2PL","2PL","U*","Bootstrap",0.0867052023121387,0.0501300578034682,FALSE
"janssen2_tam",20,346,"2PL","2PL","U*","Bootstrap by ability",0.092485549132948,0.0497687861271676,FALSE
"janssen2_tam",20,346,"2PL","2PL","W*","Normal theory",0.0809248554913295,0.0429479768786127,FALSE
"janssen2_tam",20,346,"2PL","2PL","W*","Bootstrap",0.104046242774566,0.0500867052023121,FALSE
"janssen2_tam",20,346,"2PL","2PL","W*","Bootstrap by ability",0.0867052023121387,0.0505202312138728,FALSE
"janssen2_tam",20,346,"2PL","2PL","ECI_Z2*","Normal theory",0.0549132947976879,0.0283996473529794,FALSE
"janssen2_tam",20,346,"2PL","2PL","ECI_Z2*","Bootstrap",0.092485549132948,0.0502232949372028,FALSE
"janssen2_tam",20,346,"2PL","2PL","ECI_Z2*","Bootstrap by ability",0.11271676300578,0.0499920509892905,FALSE
"janssen2_tam",20,346,"2PL","2PL","ECI_Z4*","Normal theory",0.101156069364162,0.0421442095070168,FALSE
"janssen2_tam",20,346,"2PL","2PL","ECI_Z4*","Bootstrap",0.106936416184971,0.0498764290153344,FALSE
"janssen2_tam",20,346,"2PL","2PL","ECI_Z4*","Bootstrap by ability",0.11849710982659,0.0503533696579035,FALSE
"janssen2_tam",20,346,"2PL","3PL","lz*","Normal theory",0.0982658959537572,0.0543669006479482,FALSE
"janssen2_tam",20,346,"2PL","3PL","lz*","Bootstrap",0.092485549132948,0.0504015928725702,FALSE
"janssen2_tam",20,346,"2PL","3PL","lz*","Bootstrap by ability",0.092485549132948,0.0500303725701944,FALSE
"janssen2_tam",20,346,"2PL","3PL","U*","Normal theory",0.0664739884393064,0.0396438237161282,FALSE
"janssen2_tam",20,346,"2PL","3PL","U*","Bootstrap",0.0751445086705202,0.0500016706204684,FALSE
"janssen2_tam",20,346,"2PL","3PL","U*","Bootstrap by ability",0.106936416184971,0.0499515520064152,FALSE
"janssen2_tam",20,346,"2PL","3PL","W*","Normal theory",0.0809248554913295,0.0398610043770256,FALSE
"janssen2_tam",20,346,"2PL","3PL","W*","Bootstrap",0.0953757225433526,0.0501687326673126,FALSE
"janssen2_tam",20,346,"2PL","3PL","W*","Bootstrap by ability",0.092485549132948,0.0507868622406362,FALSE
"janssen2_tam",20,346,"2PL","3PL","ECI_Z2*","Normal theory",0.0578034682080925,0.0299338552915767,FALSE
"janssen2_tam",20,346,"2PL","3PL","ECI_Z2*","Bootstrap",0.104046242774566,0.0500978671706264,FALSE
"janssen2_tam",20,346,"2PL","3PL","ECI_Z2*","Bootstrap by ability",0.0867052023121387,0.0500641198704104,FALSE
"janssen2_tam",20,346,"2PL","3PL","ECI_Z4*","Normal theory",0.0982658959537572,0.0447657937365011,FALSE
"janssen2_tam",20,346,"2PL","3PL","ECI_Z4*","Bootstrap",0.104046242774566,0.0502497300215983,FALSE
"janssen2_tam",20,346,"2PL","3PL","ECI_Z4*","Bootstrap by ability",0.106936416184971,0.0503678455723542,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","lz*","Normal theory",0.0852649006622516,0.065,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","lz*","Bootstrap",0.0711920529801325,0.0499834437086093,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","lz*","Bootstrap by ability",0.0753311258278146,0.0501283112582781,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","U*","Normal theory",0.0877483443708609,0.0751200331125828,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","U*","Bootstrap",0.0662251655629139,0.0500041390728477,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","U*","Bootstrap by ability",0.0695364238410596,0.0499627483443709,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","W*","Normal theory",0.0794701986754967,0.0551283112582781,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","W*","Bootstrap",0.0745033112582781,0.049987582781457,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","W*","Bootstrap by ability",0.0653973509933775,0.0500082781456954,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","ECI_Z2*","Normal theory",0.0587748344370861,0.0409064569536424,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","ECI_Z2*","Bootstrap",0.0687086092715232,0.0500041390728477,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","ECI_Z2*","Bootstrap by ability",0.0662251655629139,0.0498716887417219,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","ECI_Z4*","Normal theory",0.0769867549668874,0.0513824503311258,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","ECI_Z4*","Bootstrap",0.0753311258278146,0.0499917218543046,FALSE
"mcmi_mokken",44,1208,"2PL","1PL","ECI_Z4*","Bootstrap by ability",0.0678807947019868,0.0500538079470199,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","lz*","Normal theory",0.0885761589403974,0.0522102649006623,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","lz*","Bootstrap",0.0844370860927152,0.0500082781456954,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","lz*","Bootstrap by ability",0.0860927152317881,0.0499793046357616,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","U*","Normal theory",0.0695364238410596,0.0494495033112583,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","U*","Bootstrap",0.070364238410596,0.0499834437086093,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","U*","Bootstrap by ability",0.070364238410596,0.0500041390728477,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","W*","Normal theory",0.0579470198675497,0.0416556291390729,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","W*","Bootstrap",0.070364238410596,0.05,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","W*","Bootstrap by ability",0.0695364238410596,0.050012417218543,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","ECI_Z2*","Normal theory",0.0529801324503311,0.0344081125827815,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","ECI_Z2*","Bootstrap",0.0695364238410596,0.0499461920529801,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","ECI_Z2*","Bootstrap by ability",0.070364238410596,0.0501862582781457,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","ECI_Z4*","Normal theory",0.0662251655629139,0.0470074503311258,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","ECI_Z4*","Bootstrap",0.070364238410596,0.0500041390728477,FALSE
"mcmi_mokken",44,1208,"2PL","2PL","ECI_Z4*","Bootstrap by ability",0.070364238410596,0.0499958609271523,FALSE
"mpsycho_wilmer",25,1471,"3PL","1PL","lz*","Normal theory",0.0645819170632223,0.0645207341944256,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","lz*","Bootstrap",0.0496261046906866,0.0499762066621346,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","lz*","Bootstrap by ability",0.0557443915703603,0.0501427600271924,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","U*","Normal theory",0.070700203942896,0.0712950373895309,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","U*","Bootstrap",0.0475866757307954,0.0499252209381373,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","U*","Bootstrap by ability",0.053025152957172,0.0498708361658736,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","W*","Normal theory",0.0503059143439837,0.0563630183548606,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","W*","Bootstrap",0.0435078178110129,0.0499966009517335,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","W*","Bootstrap by ability",0.0428280081577158,0.0500101971447995,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","ECI_Z2*","Normal theory",0.0448674371176071,0.0490346702923182,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","ECI_Z2*","Bootstrap",0.0462270564242012,0.0500747790618627,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","ECI_Z2*","Bootstrap by ability",0.0435078178110129,0.0499762066621346,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","ECI_Z4*","Normal theory",0.0496261046906866,0.0549354180829368,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","ECI_Z4*","Bootstrap",0.0455472467709042,0.0499966009517335,TRUE
"mpsycho_wilmer",25,1471,"3PL","1PL","ECI_Z4*","Bootstrap by ability",0.04418762746431,0.0498538409245411,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","lz*","Normal theory",0.0611828687967369,0.0574201223657376,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","lz*","Bootstrap",0.053025152957172,0.049993201903467,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","lz*","Bootstrap by ability",0.0564242012236574,0.0499150237933379,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","U*","Normal theory",0.0652617267165194,0.0631271244051666,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","U*","Bootstrap",0.0482664853840925,0.0500305914343984,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","U*","Bootstrap by ability",0.0503059143439837,0.0498776342624065,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","W*","Normal theory",0.0475866757307954,0.0488409245411285,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","W*","Bootstrap",0.0496261046906866,0.0500033990482665,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","W*","Bootstrap by ability",0.0496261046906866,0.0500169952413324,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","ECI_Z2*","Normal theory",0.0387491502379334,0.0442284160435078,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","ECI_Z2*","Bootstrap",0.0428280081577158,0.0499898028552005,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","ECI_Z2*","Bootstrap by ability",0.0414683888511217,0.0500611828687967,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","ECI_Z4*","Normal theory",0.0543847722637661,0.0532596872875595,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","ECI_Z4*","Bootstrap",0.0496261046906866,0.0500339904826649,TRUE
"mpsycho_wilmer",25,1471,"3PL","2PL","ECI_Z4*","Bootstrap by ability",0.0503059143439837,0.0499796057104011,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","lz*","Normal theory",0.0523453433038749,0.0473487423521414,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","lz*","Bootstrap",0.0557443915703603,0.0500135961930659,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","lz*","Bootstrap by ability",0.0557443915703603,0.0500747790618627,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","U*","Normal theory",0.0516655336505778,0.0498232494901428,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","U*","Bootstrap",0.0516655336505778,0.0500441876274643,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","U*","Bootstrap by ability",0.053025152957172,0.0501461590754589,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","W*","Normal theory",0.0543847722637661,0.0486947654656696,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","W*","Bootstrap",0.0557443915703603,0.0500203942895989,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","W*","Bootstrap by ability",0.0543847722637661,0.0501019714479946,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","ECI_Z2*","Normal theory",0.0299116247450714,0.0349626104690687,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","ECI_Z2*","Bootstrap",0.0407885791978246,0.0500339904826649,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","ECI_Z2*","Bootstrap by ability",0.0394289598912305,0.0500101971447995,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","ECI_Z4*","Normal theory",0.0516655336505778,0.0504452753229096,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","ECI_Z4*","Bootstrap",0.0516655336505778,0.0499898028552005,TRUE
"mpsycho_wilmer",25,1471,"3PL","3PL","ECI_Z4*","Bootstrap by ability",0.0516655336505778,0.0500101971447995,TRUE
"pks_probability",12,504,"2PL","1PL","lz*","Normal theory",0.0555555555555556,0.0511186886815028,FALSE
"pks_probability",12,504,"2PL","1PL","lz*","Bootstrap",0.0555555555555556,0.0499621121480418,FALSE
"pks_probability",12,504,"2PL","1PL","lz*","Bootstrap by ability",0.0555555555555556,0.0407892637792135,FALSE
"pks_probability",12,504,"2PL","1PL","U*","Normal theory",0.0595238095238095,0.0516172130493739,FALSE
"pks_probability",12,504,"2PL","1PL","U*","Bootstrap",0.0595238095238095,0.0499920236101141,FALSE
"pks_probability",12,504,"2PL","1PL","U*","Bootstrap by ability",0.0515873015873016,0.0409587620642897,FALSE
"pks_probability",12,504,"2PL","1PL","W*","Normal theory",0.0317460317460317,0.0270898141501157,FALSE
"pks_probability",12,504,"2PL","1PL","W*","Bootstrap",0.0674603174603175,0.0503709021296961,FALSE
"pks_probability",12,504,"2PL","1PL","W*","Bootstrap by ability",0.0376984126984127,0.0408889686527877,FALSE
"pks_probability",12,504,"2PL","1PL","ECI_Z2*","Normal theory",0.0277777777777778,0.0171492382547659,FALSE
"pks_probability",12,504,"2PL","1PL","ECI_Z2*","Bootstrap",0.0833333333333333,0.0500219350721863,FALSE
"pks_probability",12,504,"2PL","1PL","ECI_Z2*","Bootstrap by ability",0.0396825396825397,0.0395230118848209,FALSE
"pks_probability",12,504,"2PL","1PL","ECI_Z4*","Normal theory",0.0317460317460317,0.0236799074738773,FALSE
"pks_probability",12,504,"2PL","1PL","ECI_Z4*","Bootstrap",0.0674603174603175,0.0504406955411981,FALSE
"pks_probability",12,504,"2PL","1PL","ECI_Z4*","Bootstrap by ability",0.0376984126984127,0.04091888011486,FALSE
"pks_probability",12,504,"2PL","2PL","lz*","Normal theory",0.0773809523809524,0.0504464285714286,FALSE
"pks_probability",12,504,"2PL","2PL","lz*","Bootstrap",0.0734126984126984,0.0499900793650794,FALSE
"pks_probability",12,504,"2PL","2PL","lz*","Bootstrap by ability",0.0654761904761905,0.0406646825396825,FALSE
"pks_probability",12,504,"2PL","2PL","U*","Normal theory",0.0694444444444444,0.0424107142857143,FALSE
"pks_probability",12,504,"2PL","2PL","U*","Bootstrap",0.0753968253968254,0.050109126984127,FALSE
"pks_probability",12,504,"2PL","2PL","U*","Bootstrap by ability",0.0615079365079365,0.0407837301587302,FALSE
"pks_probability",12,504,"2PL","2PL","W*","Normal theory",0.0317460317460317,0.0231547619047619,FALSE
"pks_probability",12,504,"2PL","2PL","W*","Bootstrap",0.0813492063492063,0.0499007936507937,FALSE
"pks_probability",12,504,"2PL","2PL","W*","Bootstrap by ability",0.0436507936507936,0.0429662698412698,FALSE
"pks_probability",12,504,"2PL","2PL","ECI_Z2*","Normal theory",0.0218253968253968,0.0152480158730159,FALSE
"pks_probability",12,504,"2PL","2PL","ECI_Z2*","Bootstrap",0.0595238095238095,0.0500496031746032,FALSE
"pks_probability",12,504,"2PL","2PL","ECI_Z2*","Bootstrap by ability",0.0138888888888889,0.0400992063492063,FALSE
"pks_probability",12,504,"2PL","2PL","ECI_Z4*","Normal theory",0.0218253968253968,0.0178174603174603,FALSE
"pks_probability",12,504,"2PL","2PL","ECI_Z4*","Bootstrap",0.0833333333333333,0.0502083333333333,FALSE
"pks_probability",12,504,"2PL","2PL","ECI_Z4*","Bootstrap by ability",0.0357142857142857,0.0410714285714286,FALSE
"psychtools_ability",16,1248,"3PL","1PL","lz*","Normal theory",0.0969551282051282,0.0764222756410256,TRUE
"psychtools_ability",16,1248,"3PL","1PL","lz*","Bootstrap",0.0681089743589744,0.0499559294871795,TRUE
"psychtools_ability",16,1248,"3PL","1PL","lz*","Bootstrap by ability",0.0721153846153846,0.050068108974359,TRUE
"psychtools_ability",16,1248,"3PL","1PL","U*","Normal theory",0.0905448717948718,0.0679206730769231,TRUE
"psychtools_ability",16,1248,"3PL","1PL","U*","Bootstrap",0.0673076923076923,0.0499959935897436,TRUE
"psychtools_ability",16,1248,"3PL","1PL","U*","Bootstrap by ability",0.0753205128205128,0.0500520833333333,TRUE
"psychtools_ability",16,1248,"3PL","1PL","W*","Normal theory",0.077724358974359,0.0460897435897436,TRUE
"psychtools_ability",16,1248,"3PL","1PL","W*","Bootstrap",0.0801282051282051,0.0501682692307692,TRUE
"psychtools_ability",16,1248,"3PL","1PL","W*","Bootstrap by ability",0.0753205128205128,0.0502363782051282,TRUE
"psychtools_ability",16,1248,"3PL","1PL","ECI_Z2*","Normal theory",0.0616987179487179,0.0311939102564103,TRUE
"psychtools_ability",16,1248,"3PL","1PL","ECI_Z2*","Bootstrap",0.0753205128205128,0.0501081730769231,TRUE
"psychtools_ability",16,1248,"3PL","1PL","ECI_Z2*","Bootstrap by ability",0.0769230769230769,0.0499919871794872,TRUE
"psychtools_ability",16,1248,"3PL","1PL","ECI_Z4*","Normal theory",0.077724358974359,0.0434695512820513,TRUE
"psychtools_ability",16,1248,"3PL","1PL","ECI_Z4*","Bootstrap",0.0793269230769231,0.0499839743589744,TRUE
"psychtools_ability",16,1248,"3PL","1PL","ECI_Z4*","Bootstrap by ability",0.0793269230769231,0.0500080128205128,TRUE
"psychtools_ability",16,1248,"3PL","2PL","lz*","Normal theory",0.0969551282051282,0.0792548076923077,TRUE
"psychtools_ability",16,1248,"3PL","2PL","lz*","Bootstrap",0.0681089743589744,0.0500200320512821,TRUE
"psychtools_ability",16,1248,"3PL","2PL","lz*","Bootstrap by ability",0.0745192307692308,0.0499679487179487,TRUE
"psychtools_ability",16,1248,"3PL","2PL","U*","Normal theory",0.0921474358974359,0.0711298076923077,TRUE
"psychtools_ability",16,1248,"3PL","2PL","U*","Bootstrap",0.0616987179487179,0.049931891025641,TRUE
"psychtools_ability",16,1248,"3PL","2PL","U*","Bootstrap by ability",0.0761217948717949,0.0500721153846154,TRUE
"psychtools_ability",16,1248,"3PL","2PL","W*","Normal theory",0.077724358974359,0.0387580128205128,TRUE
"psychtools_ability",16,1248,"3PL","2PL","W*","Bootstrap",0.0841346153846154,0.0500761217948718,TRUE
"psychtools_ability",16,1248,"3PL","2PL","W*","Bootstrap by ability",0.0769230769230769,0.0501963141025641,TRUE
"psychtools_ability",16,1248,"3PL","2PL","ECI_Z2*","Normal theory",0.0528846153846154,0.0262700320512821,TRUE
"psychtools_ability",16,1248,"3PL","2PL","ECI_Z2*","Bootstrap",0.0841346153846154,0.0499198717948718,TRUE
"psychtools_ability",16,1248,"3PL","2PL","ECI_Z2*","Bootstrap by ability",0.0608974358974359,0.0498317307692308,TRUE
"psychtools_ability",16,1248,"3PL","2PL","ECI_Z4*","Normal theory",0.0432692307692308,0.0300801282051282,TRUE
"psychtools_ability",16,1248,"3PL","2PL","ECI_Z4*","Bootstrap",0.0737179487179487,0.0499559294871795,TRUE
"psychtools_ability",16,1248,"3PL","2PL","ECI_Z4*","Bootstrap by ability",0.0520833333333333,0.0499559294871795,TRUE
"psychtools_ability",16,1248,"3PL","3PL","lz*","Normal theory",0.0729166666666667,0.0604414577135572,TRUE
"psychtools_ability",16,1248,"3PL","3PL","lz*","Bootstrap",0.0665064102564103,0.0500115101289134,TRUE
"psychtools_ability",16,1248,"3PL","3PL","lz*","Bootstrap by ability",0.0625,0.0500690607734807,TRUE
"psychtools_ability",16,1248,"3PL","3PL","U*","Normal theory",0.0889423076923077,0.0652314421306134,TRUE
"psychtools_ability",16,1248,"3PL","3PL","U*","Bootstrap",0.0657051282051282,0.0499938022382774,TRUE
"psychtools_ability",16,1248,"3PL","3PL","U*","Bootstrap by ability",0.0649038461538461,0.0499406785663692,TRUE
"psychtools_ability",16,1248,"3PL","3PL","W*","Normal theory",0.0400641025641026,0.0235869103272418,TRUE
"psychtools_ability",16,1248,"3PL","3PL","W*","Bootstrap",0.0705128205128205,0.0498742739764839,TRUE
"psychtools_ability",16,1248,"3PL","3PL","W*","Bootstrap by ability",0.0504807692307692,0.0499451055390282,TRUE
"psychtools_ability",16,1248,"3PL","3PL","ECI_Z2*","Normal theory",0.0296474358974359,0.0192130613401332,TRUE
"psychtools_ability",16,1248,"3PL","3PL","ECI_Z2*","Bootstrap",0.0857371794871795,0.049900835812438,TRUE
"psychtools_ability",16,1248,"3PL","3PL","ECI_Z2*","Bootstrap by ability",0.0697115384615385,0.0497768805779856,TRUE
"psychtools_ability",16,1248,"3PL","3PL","ECI_Z4*","Normal theory",0.0368589743589744,0.0327020470321575,TRUE
"psychtools_ability",16,1248,"3PL","3PL","ECI_Z4*","Bootstrap",0.0705128205128205,0.0502284317892053,TRUE
"psychtools_ability",16,1248,"3PL","3PL","ECI_Z4*","Bootstrap by ability",0.0520833333333333,0.0499938022382774,TRUE
"verbagg",24,316,"1PL","1PL","lz*","Normal theory",0.107594936708861,0.0528955696202532,FALSE
"verbagg",24,316,"1PL","1PL","lz*","Bootstrap",0.10126582278481,0.0499683544303797,FALSE
"verbagg",24,316,"1PL","1PL","lz*","Bootstrap by ability",0.10126582278481,0.0503639240506329,FALSE
"verbagg",24,316,"1PL","1PL","U*","Normal theory",0.0949367088607595,0.0507594936708861,FALSE
"verbagg",24,316,"1PL","1PL","U*","Bootstrap",0.0949367088607595,0.0500632911392405,FALSE
"verbagg",24,316,"1PL","1PL","U*","Bootstrap by ability",0.0949367088607595,0.0500791139240506,FALSE
"verbagg",24,316,"1PL","1PL","W*","Normal theory",0.120253164556962,0.0472310126582278,FALSE
"verbagg",24,316,"1PL","1PL","W*","Bootstrap",0.129746835443038,0.0499525316455696,FALSE
"verbagg",24,316,"1PL","1PL","W*","Bootstrap by ability",0.132911392405063,0.0499525316455696,FALSE
"verbagg",24,316,"1PL","1PL","ECI_Z2*","Normal theory",0.0981012658227848,0.0318196202531646,FALSE
"verbagg",24,316,"1PL","1PL","ECI_Z2*","Bootstrap",0.117088607594937,0.0500949367088608,FALSE
"verbagg",24,316,"1PL","1PL","ECI_Z2*","Bootstrap by ability",0.129746835443038,0.0502689873417722,FALSE
"verbagg",24,316,"1PL","1PL","ECI_Z4*","Normal theory",0.113924050632911,0.0402056962025316,FALSE
"verbagg",24,316,"1PL","1PL","ECI_Z4*","Bootstrap",0.126582278481013,0.0499208860759494,FALSE
"verbagg",24,316,"1PL","1PL","ECI_Z4*","Bootstrap by ability",0.136075949367089,0.0505063291139241,FALSE
"verbagg",24,316,"1PL","2PL","lz*","Normal theory",0.0981012658227848,0.0530854430379747,FALSE
"verbagg",24,316,"1PL","2PL","lz*","Bootstrap",0.0981012658227848,0.0499525316455696,FALSE
"verbagg",24,316,"1PL","2PL","lz*","Bootstrap by ability",0.0917721518987342,0.0501898734177215,FALSE
"verbagg",24,316,"1PL","2PL","U*","Normal theory",0.0886075949367088,0.0474841772151899,FALSE
"verbagg",24,316,"1PL","2PL","U*","Bootstrap",0.0886075949367088,0.05,FALSE
"verbagg",24,316,"1PL","2PL","U*","Bootstrap by ability",0.0949367088607595,0.0500316455696203,FALSE
"verbagg",24,316,"1PL","2PL","W*","Normal theory",0.120253164556962,0.0466139240506329,FALSE
"verbagg",24,316,"1PL","2PL","W*","Bootstrap",0.129746835443038,0.0501107594936709,FALSE
"verbagg",24,316,"1PL","2PL","W*","Bootstrap by ability",0.129746835443038,0.0502215189873418,FALSE
"verbagg",24,316,"1PL","2PL","ECI_Z2*","Normal theory",0.10126582278481,0.0320727848101266,FALSE
"verbagg",24,316,"1PL","2PL","ECI_Z2*","Bootstrap",0.136075949367089,0.0500632911392405,FALSE
"verbagg",24,316,"1PL","2PL","ECI_Z2*","Bootstrap by ability",0.126582278481013,0.0500632911392405,FALSE
"verbagg",24,316,"1PL","2PL","ECI_Z4*","Normal theory",0.126582278481013,0.0418354430379747,FALSE
"verbagg",24,316,"1PL","2PL","ECI_Z4*","Bootstrap",0.136075949367089,0.0499841772151899,FALSE
"verbagg",24,316,"1PL","2PL","ECI_Z4*","Bootstrap by ability",0.142405063291139,0.0502373417721519,FALSE
"verbagg",24,316,"1PL","3PL","lz*","Normal theory",0.106109324758842,0.0543834974214721,FALSE
"verbagg",24,316,"1PL","3PL","lz*","Bootstrap",0.102893890675241,0.0498459580738062,FALSE
"verbagg",24,316,"1PL","3PL","lz*","Bootstrap by ability",0.102893890675241,0.0508003482687027,FALSE
"verbagg",24,316,"1PL","3PL","U*","Normal theory",0.069620253164557,0.0457939856674034,FALSE
"verbagg",24,316,"1PL","3PL","U*","Bootstrap",0.0791139240506329,0.0501138570758824,FALSE
"verbagg",24,316,"1PL","3PL","U*","Bootstrap by ability",0.0854430379746835,0.0502980376398098,FALSE
"verbagg",24,316,"1PL","3PL","W*","Normal theory",0.0886075949367088,0.0405532114392874,FALSE
"verbagg",24,316,"1PL","3PL","W*","Bootstrap",0.10126582278481,0.049996651262474,FALSE
"verbagg",24,316,"1PL","3PL","W*","Bootstrap by ability",0.104430379746835,0.049996651262474,FALSE
"verbagg",24,316,"1PL","3PL","ECI_Z2*","Normal theory",0.0836012861736334,0.0310762842408412,FALSE
"verbagg",24,316,"1PL","3PL","ECI_Z2*","Bootstrap",0.128617363344051,0.0501306007635122,FALSE
"verbagg",24,316,"1PL","3PL","ECI_Z2*","Bootstrap by ability",0.112540192926045,0.0505826803295158,FALSE
"verbagg",24,316,"1PL","3PL","ECI_Z4*","Normal theory",0.106109324758842,0.0430982519590115,FALSE
"verbagg",24,316,"1PL","3PL","ECI_Z4*","Bootstrap",0.118971061093248,0.049996651262474,FALSE
"verbagg",24,316,"1PL","3PL","ECI_Z4*","Bootstrap by ability",0.109324758842444,0.0502645502645503,FALSE
